HOUSEID,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,HYBRID,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WRKCOUNT,VEHAGE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,FUELTYPE,GSYRGAL,GSTOTCST,VEHTYPE
36991862,1,1,18,2,2,2,2,4,6,2,2,60,2003,0,6,1,1,10,600,4,282,931,2
36992207,1,3,14,3,3,2,2,1,4,1,2,12,2008,3,1,1,1,08,3000,4,194,585,1
36994014,2,4,17,4,4,3,2,4,6,2,1,24,2006,4,3,1,1,08,25000,1,833,2863,4
37038951,1,2,4,2,2,2,2,4,6,2,2,25,2007,0,2,1,2,10,7500,4,272,787,3
37067661,3,2,17,2,2,2,2,1,4,1,2,84,2002,2,7,1,1,02,12500,4,599,1738,1
37104342,2,2,18,2,2,2,2,4,6,2,2,48,2002,0,7,1,1,10,3000,4,99,301,1
37124890,1,1,3,1,1,1,2,4,6,2,2,24,2003,0,6,1,4,09,500,4,161,515,1
37131768,1,2,1,6,2,2,2,2,6,1,2,48,2002,1,7,1,1,04,10000,4,448,1371,2
37148300,1,2,17,4,2,2,2,1,5,1,2,48,2005,2,4,1,2,04,12000,4,644,1970,3
37166434,1,2,17,2,2,2,2,1,1,1,2,15,2007,0,2,1,1,10,17000,4,834,2553,3
37171205,1,2,8,2,2,2,2,4,6,2,2,60,2004,1,5,1,4,02,8000,4,415,1256,1
37176509,1,2,12,2,2,2,2,1,1,1,2,84,2006,0,3,1,1,10,7500,4,463,1418,1
37179564,1,2,12,5,2,2,2,1,3,1,2,48,2004,1,5,2,1,04,9000,4,1844,5812,3
37185051,3,5,18,8,7,5,2,1,4,1,2,30,2006,4,3,1,1,04,25000,4,643,1970,1
37214317,1,2,11,2,2,2,2,4,6,2,1,24,2007,0,2,1,1,10,10000,4,393,1258,4
37214317,2,2,11,2,2,2,2,4,6,2,2,60,2003,0,6,1,1,10,6000,4,413,1322,1
37229982,1,2,14,2,3,2,2,4,6,2,2,72,2003,2,6,1,1,02,20000,4,737,2231,3
37268918,1,2,12,2,2,2,2,1,1,1,2,84,2002,1,7,1,1,02,12000,4,549,1681,4
37397292,1,2,18,4,2,2,2,1,4,1,2,3,2008,2,1,1,1,06,12624,4,727,2111,2
37398132,1,1,1,1,2,1,2,1,4,1,2,36,2003,0,6,1,1,01,10000,4,185,536,1
37405982,1,2,14,5,3,2,2,4,6,2,2,17,2006,2,3,1,1,04,20000,4,605,1778,3
37414425,1,2,8,2,2,2,2,1,4,1,2,18,2004,1,5,1,1,10,15000,4,623,2061,1
37415495,2,2,18,2,2,2,2,1,4,1,2,12,2007,2,2,1,1,02,23000,4,869,2660,3
37422514,1,1,14,1,1,1,2,4,6,2,2,48,2004,0,5,1,1,09,4000,4,664,2027,3
37439071,2,2,18,3,2,2,2,1,5,1,2,48,2003,1,6,1,1,06,25000,4,861,2608,1
37489553,1,2,17,2,1,2,2,1,1,1,2,36,2005,0,4,1,1,10,50000,4,1315,4028,2
37510792,1,2,18,2,4,2,2,1,3,1,2,5,2008,1,1,1,1,10,5757.6,4,172,551,3
37532516,1,1,9,1,1,1,2,4,6,2,2,36,2005,0,4,1,1,09,18000,4,305,918,1
37534891,1,2,18,2,2,2,2,2,6,1,2,15,2007,1,2,1,1,02,10000,4,428,1241,3
37542252,1,2,8,2,4,2,2,1,3,1,2,60,2003,2,6,1,1,02,8000,4,617,1973,4
37564861,1,1,14,1,1,1,2,1,3,1,2,60,2003,1,6,1,1,01,4500,4,81,262,4
37602419,2,2,17,2,2,2,2,1,4,1,2,60,2004,2,5,1,1,02,12000,4,808,2673,3
37608578,1,2,14,2,2,2,2,4,6,2,2,60,2004,2,5,1,1,02,22000,4,1720,5211,4
37650700,1,1,6,1,4,1,2,1,1,1,2,60,2003,0,6,1,1,09,10000,4,406,1279,1
37651800,1,1,15,2,1,2,2,1,3,1,2,72,2002,1,7,1,1,10,24000,4,1025,3278,1
37685104,1,4,13,6,3,4,2,4,6,2,2,24,2006,2,3,1,1,06,10000,4,553,1688,2
37688655,1,2,18,3,2,2,2,1,4,1,2,36,2005,2,4,1,1,04,4000,4,121,349,3
37689278,1,1,13,1,2,1,2,1,5,1,2,60,2003,0,6,2,3,09,3000,4,89,295,1
37693471,1,2,10,4,2,2,2,1,2,1,2,7,2008,1,1,1,1,06,9546.857143,4,486,1489,2
37732222,2,3,18,3,2,3,2,1,4,1,2,60,2002,0,7,1,1,10,3000,4,729,2116,1
37741288,1,2,14,4,3,2,2,1,4,1,2,36,2005,1,4,1,1,06,12000,4,721,2120,2
37812272,2,2,18,2,2,2,2,1,4,1,2,36,2005,0,4,1,1,10,20000,4,1188,3742,4
37824202,1,2,18,3,2,2,2,1,4,1,2,12,2007,1,2,1,1,08,29500,4,1133,3288,3
37872212,2,2,12,2,3,2,2,4,6,2,2,6,2004,1,5,1,1,02,200,4,153,462,1
37900629,1,1,16,1,2,1,2,1,1,1,2,60,2002,0,7,1,1,09,2500,4,339,1084,1
37903657,2,2,18,2,3,2,2,4,6,2,2,36,2005,1,4,1,1,02,5000,4,441,1281,1
37934978,1,2,14,2,2,2,2,2,6,1,2,8,2008,1,1,1,1,10,9150,4,430,1248,1
37943961,3,2,18,2,4,2,2,4,6,2,1,48,2007,1,2,1,1,10,15000,4,583,1767,1
37962953,1,3,12,3,4,3,2,4,6,2,2,48,2004,1,5,1,1,10,6000,4,263,795,4
37974488,3,2,16,4,3,2,2,4,6,2,2,48,2004,1,5,1,1,04,9000,4,590,1807,4
38005567,3,2,15,2,3,2,2,4,6,2,2,36,2006,2,3,1,1,02,35000,4,1226,3716,2
38032170,2,4,18,4,5,4,2,1,4,1,2,24,2007,2,2,1,1,08,11000,4,744,2254,3
38036123,1,2,17,6,3,2,2,4,6,2,2,36,2004,2,5,1,1,06,25000,4,1001,3201,2
38057614,1,3,12,4,3,3,2,1,3,1,2,8,2009,2,1,1,1,08,16302,4,376,1151,1
38108824,2,2,18,2,5,2,2,4,6,2,2,84,2002,2,7,1,1,02,20000,4,601,1821,1
38119567,1,2,16,4,2,2,2,1,1,1,2,12,2008,1,1,1,1,06,2500,4,434,1315,3
38161128,1,2,16,2,2,2,1,1,3,1,2,24,2006,1,3,1,1,10,2500,4,165,506,1
38175787,3,2,18,2,4,2,2,4,6,2,2,48,2003,1,6,1,1,02,7000,4,296,895,1
38184891,1,2,18,2,2,2,2,4,6,2,2,3,2009,2,1,1,1,02,14000,4,1267,3726,3
38243565,1,3,18,4,3,4,2,1,4,1,2,12,2007,3,2,1,1,02,22770,4,497,1505,3
38245493,1,2,10,3,2,2,2,1,4,1,2,24,2004,1,5,2,2,04,7500,4,410,1355,3
38248403,1,2,17,5,2,2,2,1,3,1,2,30,2003,2,6,1,1,04,13000,4,1243,3915,4
38263527,1,3,18,3,3,3,2,1,2,1,2,36,2005,3,4,1,1,02,12000,4,318,1053,1
38264373,1,3,12,3,2,2,2,1,2,1,2,48,2005,2,4,1,1,08,11000,4,394,1143,2
38307962,1,3,8,3,5,3,2,4,6,2,2,36,2003,2,6,1,1,08,8000,4,399,1221,3
38308147,3,3,12,3,5,3,1,4,6,2,2,6,2008,3,1,1,1,02,19204,4,639,1854,1
38310300,1,2,5,3,2,2,2,1,2,1,2,5,2008,1,1,1,1,08,8467.2,4,195,597,3
38333206,2,1,16,3,2,1,1,1,2,1,2,60,2004,1,5,1,1,05,6000,4,1658,5488,4
38336216,1,2,18,2,3,2,2,1,1,1,2,72,2003,1,6,1,1,02,15500,4,1873,5437,3
38351219,3,2,18,3,4,2,2,2,6,1,2,36,2005,2,4,1,1,06,10000,4,907,2665,3
38362224,1,1,11,2,1,2,2,1,5,1,2,72,2003,0,6,1,1,10,8000,4,304,889,1
38366222,2,2,10,2,7,2,2,4,6,2,2,84,2002,0,7,1,1,10,6000,4,299,905,1
38379875,1,1,10,2,2,2,2,2,6,1,2,2,2008,0,1,1,1,10,6000,4,376,1138,1
38394560,2,2,4,2,2,2,2,4,6,2,2,24,2006,0,3,1,1,10,5000,4,491,1444,3
38411261,1,2,18,2,3,2,2,1,4,1,2,6,2008,1,1,1,1,10,18000,4,908,2636,4
38413500,3,3,18,5,5,3,2,1,4,1,2,24,2004,3,5,1,1,04,16000,4,620,1800,1
38443712,2,2,12,2,3,2,2,1,1,1,2,48,2004,0,5,1,1,10,2000,4,430,1302,1
38445006,1,1,5,2,1,2,2,1,4,1,2,12,2006,0,3,1,1,10,600,4,360,1089,1
38454334,1,1,12,1,1,1,2,1,3,1,2,48,2004,1,5,1,1,09,5000,4,526,1657,4
38469002,2,3,17,3,5,3,2,4,6,2,2,48,2005,3,4,1,1,02,25000,4,971,3107,1
38469440,1,2,18,2,3,2,2,4,6,2,2,7,2008,2,1,1,1,02,6546.857143,4,506,1532,1
38473988,1,2,18,4,2,2,2,1,5,1,2,36,2006,1,3,2,1,04,3000,4,404,1223,1
38516120,1,2,8,4,1,2,2,1,5,1,2,36,2007,2,2,2,1,04,7500,4,393,1201,3
38530256,1,2,8,2,2,2,2,4,6,2,2,24,2007,0,2,1,1,10,9000,4,132,400,1
38558474,1,2,12,4,2,2,2,1,4,1,2,60,2002,0,7,1,1,04,20000,4,940,2828,2
38597361,2,2,18,2,3,2,2,2,6,1,2,48,2005,0,4,1,1,10,150,4,660,1915,1
38621408,1,2,18,2,2,2,2,1,4,1,2,24,2007,0,2,1,1,10,30000,4,1177,3415,3
38623774,3,2,17,4,3,2,2,1,1,1,2,36,2005,1,4,1,1,06,10000,4,510,1544,3
38635348,1,1,3,1,1,1,2,4,6,2,2,72,2002,0,7,1,2,09,5000,4,223,675,1
38645347,2,3,11,3,3,3,2,1,1,1,2,6,2004,2,5,1,1,02,14000,4,681,2061,4
38703948,1,2,13,2,2,2,1,1,5,1,2,48,2004,1,5,1,1,10,9000,4,98,323,1
38717879,1,2,12,4,1,2,2,1,4,1,2,60,2002,2,7,2,2,06,20000,4,930,3078,3
38738397,1,2,18,5,2,2,2,2,6,1,2,8,2008,2,1,1,1,06,16500,4,743,2375,4
38786781,1,2,14,2,2,2,2,4,6,2,2,0.4,2009,0,1,1,1,10,5550,4,1,2,1
38800883,2,3,18,3,3,3,2,1,3,1,2,36,2004,0,5,1,1,08,14000,4,422,1279,1
38813155,1,2,18,3,2,2,2,1,4,1,2,48,2002,2,7,1,1,04,6000,4,494,1496,3
38874110,2,2,17,2,5,2,2,4,6,2,2,48,2005,1,4,1,1,10,12000,4,894,2707,1
38878640,2,2,12,2,2,2,2,1,4,1,2,36,2002,0,7,1,1,10,12000,4,549,1592,1
38912384,1,2,18,2,4,2,2,4,6,2,2,36,2004,2,5,1,2,02,8000,4,1585,4660,3
38926998,1,1,2,2,1,2,1,4,6,2,2,1,2006,1,3,1,1,10,1200,4,590,1788,1
38945850,1,2,18,2,6,2,2,4,6,2,2,9,2002,2,7,1,1,02,4000,4,417,1261,4
38978643,1,1,18,1,2,1,2,1,4,1,2,48,2005,1,4,1,1,01,6000,4,110,346,1
39004642,2,3,18,3,3,2,2,1,5,1,2,36,2005,1,4,1,1,08,8000,4,684,2096,1
39012094,1,2,12,2,2,2,2,1,4,1,2,60,2003,0,6,1,1,10,18500,4,1217,3836,2
39012683,1,2,16,2,2,2,2,2,6,1,2,16,2008,2,1,1,1,02,11000,4,1031,2993,4
39023764,1,2,17,4,2,2,2,1,4,1,2,11,2007,2,2,1,1,04,14814.54546,4,606,1855,3
39034377,1,2,18,4,3,2,2,1,1,1,2,36,2006,2,3,1,1,06,32000,4,963,2857,1
39134062,1,2,17,4,2,2,2,1,4,1,2,8,2008,2,1,1,1,04,18000,4,1203,3791,3
39185671,1,2,17,2,3,2,2,1,2,1,2,36,2005,2,4,1,1,02,22000,4,914,2769,3
39193872,1,2,8,2,2,2,2,1,1,1,2,24,2007,0,2,1,1,10,7500,1,303,1061,3
39197508,1,2,15,2,3,2,2,4,6,2,2,12,2006,2,3,1,1,02,29000,4,823,2389,1
39230003,2,2,18,2,2,2,2,1,5,1,2,20,2007,2,2,1,1,02,15000,4,288,952,1
39230861,1,2,17,2,2,2,2,1,1,1,2,10,2008,2,1,1,1,02,9120,4,870,2557,1
39265797,1,2,16,3,2,2,2,1,1,1,2,48,2004,2,5,1,1,06,17500,4,900,2726,2
39337649,1,4,18,4,4,3,2,1,1,1,2,8,2007,3,2,1,1,06,12150,4,583,1714,3
39343743,3,2,18,2,3,2,2,4,6,2,2,36,2005,1,4,1,1,02,20000,4,1061,3395,3
39360928,1,2,17,2,2,2,2,1,4,1,2,8,2008,2,1,1,2,02,9300,4,265,767,3
39368652,2,2,14,2,2,2,2,1,5,1,2,12,2008,2,1,1,1,02,14619,4,647,1981,3
39392563,1,3,18,4,3,2,2,1,1,1,2,48,2005,1,4,1,1,06,12000,4,1128,3416,3
39406871,2,2,11,5,2,2,2,4,6,2,2,36,2005,1,4,1,1,04,10000,4,403,1289,2
39429348,2,2,15,5,2,2,2,4,6,2,1,24,2006,2,3,1,1,04,33000,4,2124,6509,4
39430120,1,2,11,3,2,3,2,4,6,2,2,24,2006,1,3,1,1,10,20000,4,803,2460,1
39621768,2,2,11,2,3,2,2,2,6,1,1,48,2004,1,5,1,1,10,12500,4,987,3156,4
39634012,1,1,6,1,1,1,2,4,6,2,2,36,2003,1,6,1,4,01,6000,4,575,1680,1
39644851,1,2,8,2,2,2,2,1,4,1,2,9,2007,2,2,1,1,02,13333.33333,4,353,1023,1
39647151,1,2,10,2,3,2,2,1,3,1,1,15,2007,2,2,1,1,02,13000,4,627,1976,4
39680608,3,2,8,2,4,2,2,4,6,2,2,60,2003,0,6,1,1,10,15000,4,439,1450,3
39690894,1,3,11,5,6,3,2,2,6,1,2,4,2005,3,4,1,1,06,15000,4,799,2288,3
39696944,1,2,1,2,1,2,2,1,3,1,2,24,2003,0,6,2,1,10,2500,4,343,993,3
39698836,1,1,8,1,1,1,2,2,6,1,2,10,2008,1,1,2,3,01,12000,4,370,1089,1
39706870,2,2,18,2,3,2,2,2,6,1,2,12,2007,1,2,1,1,10,8800,4,277,846,4
39716619,2,2,4,2,3,2,2,2,6,1,2,48,2002,1,7,1,1,02,15000,4,903,2679,4
39735124,1,2,18,4,2,2,2,4,6,2,2,60,2004,2,5,1,1,04,15000,4,512,1693,2
39737557,1,1,7,2,4,1,2,2,6,1,2,6,2007,1,2,1,1,03,10000,4,1394,4272,2
39742506,1,2,6,2,2,2,2,4,6,2,2,9,2008,0,1,1,1,10,12000,4,603,1929,1
39776716,2,2,18,3,3,3,2,1,5,1,2,48,2004,2,5,1,1,02,12000,4,748,2394,1
39784074,2,2,9,3,2,2,2,4,6,2,2,72,2003,2,6,1,1,06,15000,4,819,2430,4
39785727,1,3,18,3,2,2,2,4,6,2,2,36,2005,2,4,1,1,06,35000,4,993,2990,1
39796787,2,2,11,2,2,2,2,1,1,1,2,24,2004,1,5,1,1,02,10000,4,615,1882,4
39807487,1,2,12,2,2,2,2,1,2,1,2,36,2005,2,4,1,1,10,12500,4,923,2797,1
39809146,2,2,16,2,4,2,2,4,6,2,2,36,2006,1,3,1,4,10,12000,4,992,2944,4
39849021,1,2,6,4,2,2,2,1,5,1,2,10,2007,2,2,1,1,04,12000,4,642,1965,1
39853644,2,2,17,3,3,2,2,1,1,1,2,15,2007,2,2,1,3,06,28000,4,941,2851,4
39873053,1,1,12,1,1,1,2,1,5,1,2,36,2007,1,2,1,2,01,16000,4,630,1929,1
39919737,1,2,17,2,2,2,2,1,5,1,2,36,2006,1,3,1,1,10,8000,4,327,1045,1
39927219,1,3,18,4,3,3,2,1,2,1,2,36,2005,3,4,1,1,04,30000,4,729,2117,1
39967989,2,2,12,3,2,2,2,1,2,1,2,36,2002,2,7,1,1,06,25000,4,614,1861,1
39980492,2,2,18,2,2,2,2,4,6,2,2,72,2002,1,7,1,1,02,15000,4,552,1672,2
39996466,1,2,18,2,2,2,2,1,3,1,2,8,2007,2,2,2,1,02,18000,4,943,2797,1
39996925,1,2,18,2,3,2,2,4,6,2,1,4,2004,2,5,1,1,02,12000,4,288,871,3
40049265,1,2,16,2,2,2,2,4,6,2,2,14,2007,2,2,1,1,02,23000,4,371,1101,3
40052313,1,1,6,1,1,1,2,1,2,1,2,24,2007,1,2,1,1,01,6596,4,271,792,3
40063757,1,1,6,1,1,1,2,4,6,2,2,48,2004,1,5,1,1,01,25000,4,947,2870,1
40096447,1,2,18,2,2,2,2,4,6,2,2,12,2007,1,2,1,1,02,12000,4,556,1840,1
40098535,3,2,6,2,3,2,2,2,6,1,2,48,2003,1,6,1,1,10,3500,4,331,1013,1
40115423,2,2,17,2,2,2,2,4,6,2,2,36,2006,0,3,1,1,10,13000,4,344,1083,3
40144843,1,1,10,1,1,1,2,4,6,2,2,72,2003,1,6,1,1,01,25000,4,468,1418,3
40153304,2,2,10,2,3,2,2,1,3,1,2,60,2003,2,6,1,1,02,12000,4,342,1037,1
40175445,2,2,17,2,2,2,2,1,1,1,2,36,2004,0,5,1,1,10,10000,4,650,1885,3
40181660,1,1,8,1,1,1,2,1,3,1,2,48,2004,0,5,1,1,09,10000,4,350,1059,1
40192068,3,4,15,4,5,3,2,4,6,2,2,24,2006,4,3,1,1,08,23000,4,645,2062,1
40198565,1,2,8,2,2,2,2,4,6,2,2,36,2005,0,4,1,1,10,5000,4,376,1137,3
40208697,1,1,16,1,2,1,2,4,6,2,2,15,2007,0,2,1,1,09,9000,4,435,1440,1
40224286,2,2,18,2,2,2,2,1,1,1,2,48,2004,1,5,1,1,10,9000,4,360,1051,1
40225434,1,2,7,2,2,2,2,1,5,1,2,48,2003,2,6,2,3,02,10000,4,177,583,1
40242516,1,1,14,2,1,2,2,2,6,1,2,72,2003,1,6,1,1,10,4000,4,250,755,1
40259354,1,1,14,2,1,2,2,4,6,2,2,26,2006,0,3,1,1,10,11000,4,409,1186,1
40293639,1,2,18,2,2,2,2,1,4,1,2,60,2003,2,6,1,1,02,20000,4,514,1517,3
40329181,1,2,16,2,2,2,2,1,4,1,2,72,2002,0,7,1,1,10,10000,4,225,653,1
40336844,1,2,16,4,2,2,2,1,4,1,2,36,2005,1,4,1,1,04,7000,4,334,967,2
40338400,2,2,12,3,2,3,2,1,4,1,2,36,2005,1,4,1,2,10,15000,4,366,1153,1
40398208,1,1,14,1,1,1,2,1,4,1,2,48,2004,0,5,1,1,09,2000,4,326,1078,1
40414733,2,2,17,4,3,2,2,4,6,2,2,60,2002,2,7,1,1,06,25000,4,1496,4532,4
40453750,1,3,18,4,3,2,2,1,2,1,2,20,2004,2,5,1,1,06,5000,4,793,2403,1
40497071,2,2,14,2,2,2,2,4,6,2,2,60,2003,2,6,1,1,02,12000,4,933,2941,4
40498984,1,2,18,3,5,3,2,1,4,1,2,4,2007,0,2,1,1,10,6000,4,415,1373,3
40533063,1,2,18,2,2,2,2,1,1,1,2,24,2006,0,3,1,1,10,9147,4,245,742,1
40550716,1,2,18,4,3,2,2,1,4,1,2,72,2003,1,6,1,1,04,15000,4,721,2208,2
40552505,1,2,17,4,2,2,2,1,1,1,1,36,2003,2,6,1,1,06,12000,4,684,2187,4
40560612,1,2,3,2,2,2,2,1,4,1,2,30,2005,0,4,1,1,10,1500,4,26,77,1
40572343,1,2,18,3,6,2,2,1,4,1,2,60,2003,2,6,1,1,06,25000,4,589,1950,1
40577768,2,2,12,3,2,3,2,1,5,1,2,10,2003,1,6,1,1,10,3600,4,294,901,1
40578167,1,2,18,2,2,2,2,1,4,1,2,72,2002,1,7,1,1,10,1000,4,661,2082,1
40650232,1,2,3,2,2,2,2,1,1,1,2,36,2005,1,4,1,1,10,7000,4,87,257,1
40681311,2,2,18,4,2,2,1,1,2,1,2,24,2004,1,5,1,1,04,7000,4,289,838,3
40697796,3,2,8,2,2,2,2,1,4,1,2,12,2004,0,5,1,1,10,450,4,176,580,1
40726397,2,2,6,2,3,2,1,2,6,1,2,84,2002,1,7,1,1,10,3000,4,772,2268,1
40726575,1,2,18,2,2,2,2,1,5,1,2,84,2002,1,7,1,1,02,9000,4,677,2241,1
40754701,1,2,18,2,3,2,2,1,2,1,2,48,2004,1,5,1,1,02,5000,4,548,1661,3
40794211,1,2,16,2,3,2,2,4,6,2,2,10,2008,0,1,1,1,10,8670,4,448,1483,1
40845467,2,3,5,3,3,3,2,1,4,1,2,29,2007,0,2,1,1,10,4000,4,231,682,3
40859222,1,2,15,3,2,2,2,1,4,1,2,24,2007,2,2,1,1,04,11000,4,804,2435,1
40862594,1,2,7,2,1,2,2,1,4,1,2,13,2004,0,5,1,4,02,12000,4,550,1821,3
40879118,1,1,18,3,1,1,2,4,6,2,2,24,2005,1,4,1,1,05,35000,4,1011,3234,3
40879921,2,3,17,3,2,3,2,1,4,1,2,48,2004,2,5,1,1,08,8500,4,387,1183,4
40889041,1,2,12,2,3,2,2,1,2,1,2,4,2007,0,2,1,1,10,9000,4,375,1148,1
40897532,2,2,18,2,2,2,2,2,6,1,2,36,2004,1,5,1,1,02,10000,4,588,1779,3
40902100,1,2,17,4,2,2,2,1,5,1,2,30,2006,2,3,1,1,06,11000,4,501,1535,1
40923235,1,2,16,4,2,2,2,1,1,1,2,48,2005,2,4,1,1,04,15000,4,653,2088,1
40931463,2,2,16,2,2,2,2,1,4,1,2,72,2003,1,6,1,1,10,12500,4,328,1083,3
40941220,1,1,9,1,2,1,2,4,6,2,2,60,2003,1,6,1,1,01,12000,4,543,1645,3
40946551,1,2,18,2,2,2,2,1,5,1,1,12,2007,2,2,1,1,02,3870,4,516,1707,1
40989914,1,2,17,2,2,2,2,1,5,1,2,36,2006,1,3,1,1,02,6000,4,433,1325,1
41009800,1,1,10,1,1,1,2,1,2,1,2,24,2005,1,4,1,3,01,10000,4,587,1799,1
41035854,1,1,10,1,1,1,2,4,6,2,2,18,2005,1,4,1,1,09,7500,4,170,515,1
41037586,2,2,10,2,2,2,2,4,6,2,2,36,2005,0,4,1,1,10,7000,4,361,1047,4
41038015,1,3,7,4,3,2,2,4,6,2,2,48,2002,2,7,1,1,06,6000,4,429,1289,4
41050594,1,2,18,2,4,2,2,1,1,1,2,60,2004,1,5,1,1,10,6000,4,212,640,1
41060557,1,3,18,4,5,2,1,1,5,1,2,9,2008,2,1,1,1,06,28000,4,467,1493,1
41074693,1,3,10,3,2,3,2,1,3,1,2,36,2006,2,3,1,2,02,10000,4,265,770,1
41074693,2,3,10,3,2,3,2,1,3,1,2,36,2003,2,6,1,2,02,15000,4,901,2614,1
41133143,2,3,9,4,3,3,2,1,5,1,2,48,2002,1,7,1,1,08,10000,4,176,587,1
41140123,1,2,18,3,2,2,2,1,3,1,2,12,2005,2,4,1,1,04,10000,4,446,1294,3
41166703,1,2,10,2,2,2,2,4,6,2,2,11,2005,1,4,1,1,10,13090.90909,4,260,765,2
41183915,2,5,13,6,3,5,2,1,2,1,2,60,2003,1,6,1,1,08,13000,4,826,2731,2
41190230,1,2,18,5,3,2,1,1,1,1,2,14,2007,3,2,1,1,06,4000,4,319,966,4
41191835,1,2,7,2,2,2,2,1,2,1,2,24,2006,1,3,1,1,02,12000,4,738,2235,1
41230079,1,1,17,2,2,2,2,1,1,1,2,36,2005,1,4,1,1,10,6500,4,199,584,1
41301371,1,2,16,2,2,2,2,1,2,1,2,14,2006,2,3,1,1,02,20000,4,803,2330,3
41311419,2,3,12,4,3,3,2,4,6,2,2,60,2003,2,6,1,1,04,10000,4,689,1998,4
41329704,1,2,14,2,3,2,2,1,2,1,2,1.5,2007,0,2,1,1,10,2800,4,511,1547,1
41345106,1,2,2,2,2,2,2,1,4,1,2,60,2002,0,7,1,1,10,7500,4,338,1035,2
41352533,1,3,17,3,3,3,2,1,4,1,2,36,2006,3,3,1,1,02,12000,4,591,1790,2
41360444,1,1,4,1,1,1,2,1,1,1,2,36,2005,0,4,1,1,09,7500,4,319,924,3
41366503,2,2,17,2,2,2,2,2,6,1,2,48,2004,2,5,1,4,02,12000,4,673,1953,4
41369531,1,2,12,2,2,2,2,1,3,1,2,10,2005,0,4,1,1,10,6000,4,566,1641,4
41371879,1,2,18,2,2,2,2,1,4,1,2,0.033333,2006,2,3,1,3,02,200000,4,5427,17968,4
41374375,1,2,17,2,2,2,2,1,3,1,2,72,2002,1,7,1,1,02,450,4,109,321,1
41376397,1,3,17,4,4,3,2,1,3,1,2,48,2004,3,5,1,1,04,10000,4,391,1292,1
41384075,1,2,18,2,3,2,2,1,1,1,2,12,2008,1,1,1,1,02,15607,4,433,1272,3
41424104,2,2,18,2,2,2,2,1,4,1,2,84,2002,2,7,1,1,02,15000,4,552,1603,1
41467035,1,1,10,1,2,1,2,1,3,1,2,1.5,2008,0,1,1,1,09,11560,4,855,2482,3
41468975,2,2,17,2,2,2,2,4,6,2,2,48,2005,2,4,1,1,02,2500,4,472,1428,3
41479300,2,2,18,4,2,2,2,1,2,1,2,36,2005,2,4,1,1,04,10000,4,383,1160,3
41481116,2,2,9,2,3,2,2,4,6,2,2,72,2002,1,7,1,1,10,25000,1,1152,3992,4
41486997,1,1,6,1,1,1,2,1,2,1,2,30,2002,1,7,1,2,09,20000,4,583,1765,1
41491807,2,2,18,2,2,2,2,1,1,1,2,36,2003,2,6,1,1,02,15000,4,726,2184,3
41524880,1,2,18,2,2,2,2,1,4,1,2,36,2006,2,3,1,2,02,15000,4,157,479,1
41543573,1,2,4,2,4,2,2,4,6,2,2,18,2007,1,2,1,1,02,8000,4,266,804,1
41555978,1,1,2,1,1,1,2,1,5,1,2,36,2002,0,7,1,1,09,12000,4,1268,3885,2
41571268,1,2,8,2,2,2,2,1,4,1,2,72,2002,0,7,1,1,10,5000,4,392,1298,1
41603365,2,2,18,3,2,2,2,1,3,1,2,72,2004,2,5,1,1,06,4000,4,460,1393,3
41615957,1,2,18,2,2,2,2,1,5,1,2,48,2004,1,5,1,1,02,16000,4,551,1619,1
41625518,1,1,4,1,1,1,2,1,1,1,2,60,2003,0,6,2,3,09,3500,4,148,445,1
41648759,1,2,18,2,4,2,2,1,2,1,2,1.5,2009,1,1,1,1,02,20704,4,474,1436,1
41653708,4,2,18,2,3,2,2,1,4,1,2,60,2004,2,5,1,1,10,3000,4,311,951,1
41661365,1,1,10,1,1,1,2,1,1,1,2,2,2006,1,3,1,1,01,6000,4,267,786,1
41675988,1,3,18,3,3,3,2,1,1,1,2,6,2009,3,1,1,1,02,9888,4,130,382,1
41704815,1,2,14,2,2,2,2,1,1,1,2,12,2007,1,2,1,4,10,12000,4,306,926,1
41709744,4,2,18,2,4,2,2,1,5,1,2,15,2007,2,2,1,1,02,5700,4,290,888,3
41739312,1,1,9,1,2,1,2,1,5,1,2,18,2006,1,3,1,1,01,2500,4,112,371,1
41746310,1,2,17,2,2,2,2,1,4,1,2,18,2004,2,5,1,1,02,30000,4,818,2375,1
41757950,1,2,7,2,2,2,2,2,6,1,2,36,2005,1,4,1,1,10,2500,4,188,554,1
41764716,1,3,8,3,4,3,2,4,6,2,2,48,2003,2,6,1,1,10,15000,4,270,863,1
41767696,1,2,18,2,2,2,2,1,1,1,2,24,2007,1,2,1,1,10,40000,4,1668,4842,4
41767696,2,2,18,2,2,2,2,1,1,1,2,84,2002,1,7,1,1,10,8000,4,459,1331,3
41796100,1,2,16,2,2,2,2,1,3,1,2,48,2004,0,5,1,1,10,3000,4,139,408,1
41799606,2,1,3,1,1,1,2,1,4,1,2,0.5,2006,0,3,2,3,09,2400,4,594,1967,1
41808012,1,2,14,5,2,2,2,1,4,1,2,18,2007,2,2,2,3,04,8000,4,315,964,1
41853133,1,1,18,1,1,1,2,1,4,1,2,60,2003,1,6,1,1,01,10000,4,570,1656,3
